"event_id","title","date","start_time","end_time","location_description","description","snippet","phone","email","cost_free","cost_description","must_see","url","notice"
"146183","Arsenal Gallery Exhibition: Other Homes","2017-05-05T00:00:00.000","09:00","17:00","The Arsenal Gallery is located on the third floor.","<p>Curated by Audra Lambert (Antecedent Projects), <em>Other Homes</em> is a group exhibition that considers the role of organic materials in contemporary art, specifically art that utilizes found objects and assemblage. Marina Andrij?i?-Ojeda, Jon Bunge, Katya Grokhovsky, Rachel Hornaday and Nyugen Smith each consider the effects of natural environments on contemporary art. Their works consider our intimacy with the natural environment while examining the tension created by transforming organic matter into assembled and found artworks.&nbsp;</p>","""Other Homes"" is a group exhibition of five artists' work that considers the role of organic materials in contemporary art.","(212) 360-8114","artandantiquities@parks.nyc.gov","1",,"0","exhibition-other-homes","0"
"95380","Family Drumming: West African Drum and Dance","2014-08-25T00:00:00.000","18:30","19:30",,"<p>	Join us for this&nbsp;drum and dance class. All are welcome to learn the traditional drumming and dancing unique to West Africa. Get fit while becoming more musical!</p>","Join us for a 10-week drum and dance class. All ages are welcome to learn the traditional drumming and dancing unique to West Africa.","(212) 569-4112","director@breadandyoga.com","1",,"1","family-drumming-west-african-drum-and-dance","0"
"127389","CANCELLED: Movies Under the Stars: Goosebumps","2016-05-14T00:00:00.000","20:00","22:00","Off Hylan Blvd and Cornelia Avenue","<p class=""alert alert-error"">Please note: this event has been cancelled. Please use the Search options on the right to find upcoming events.</p><p>Join NYC Parks and the New York City Mayor&#39;s Office of Media and Entertainment for a free film.</p><p>Jack Black stars as acclaimed Goosebumps writer R.L. Stine in this feature-film adaptation of the popular YA book series. A teenager named Zach (Dylan Minnette) reluctantly moves from New York City to the quiet town of Madison, DE, where he quickly realizes that his reclusive new neighbor is in fact the horror author of the Goosebumps series. Zach learns Stine&#39;s identity when he is drawn to the writer&#39;s daughter Hannah (Odeya Rush), but soon discovers the dangerous secret inside their home -- the creatures from Stine&#39;s famous stories are real, and are kept locked away inside their original manuscripts. After an accident frees the monsters, Zach, Hannah, and their nerdy pal Champ (Ryan Lee) must work together with Stine to save their town from destruction. Rob Letterman directed this family-friendly adventure. Screenplay by Darren Lemke; screen story by Scott Alexander and Larry Karaszewski. Rated PG.</p><p><strong>Know Before You Go</strong><br />You should arrive before 8:00 p.m. to get your spot. Feel free to bring a blanket to sit on, although there will be a limited supply of chairs available. Bottled waters are OK, but no glass. Reservations are not taken, so space is available on a first come first served basis.&nbsp;All are welcome!</p>","Join NYC Parks and the New York City Mayor's Office of Media and Entertainment for a free film.","(917) 363 - 0215","e.rodriguez@parks.nyc.gov","1",,"0","movies-under-the-stars-goosebumps","1"
"72528","Summer Program at HSBC Children's Garden at Queens Botanical Garden","2013-08-20T00:00:00.000","09:00","16:00",,"<p>	The HSBC Children&rsquo;s Garden at Queens Botanical Garden offers children in our diverse metropolitan area a rare opportunity to learn about science and nature through practical, hands-on experiences in an outdoor environment.</p><p>	When summer arrives, the fun and learning heat up, as children make salads from their spring vegetable plantings, bake cookies in a solar oven, learn about climate and environment, raise and release butterflies, plant delicious summer vegetables, conduct scavenger hunts, build planters and terrariums and lots more. Ages 5 through 12.</p><p>	There are two sessions:</p><ul>	<li>		Summer I: July 8-August 21, Mondays &amp; Wednesdays</li>	<li>		Summer II: July 9-August 22, Tuesdays &amp; Thursdays</li></ul><p>	Or you can create your own schedule. Contact us about other flexible options. You may call or email <a href=""mailto:education@queensbotanical.org"">education@queensbotanical.org</a></p><p></p>","The HSBC Children's Garden at Queens Botanical Garden offers children in our diverse metropolitan area a rare opportunity to learn about science and nature through practical,hands-on experiences in an outdoor environment.","(718) 886-3800 ext. 237","rwolf@queensbotanical.org","0","Full 7 Weeks: $810 QBG members / $900 non-members.July Only: $441 QBG members / $490 non-members.August Only: $378 QBG members / $420 non-members.","0","summer-program-at-hsbc-childrens-garden-at-queens-botanical-garden","0"
"170192","Open Track Night","2018-10-18T00:00:00.000","18:00","20:00",,"<p>Lace up your sneakers! Join us at Icahn Stadium, an IAAF-certified track, for the opportunity to train like an elite athlete. Runners ages 18+ are welcome.&nbsp;</p><p>Water will be&nbsp;provided at this free event!</p><p>&nbsp;</p>","Lace up your sneakers! Join us at Icahn Stadium, an IAAF-certified track, for the opportunity to train like an elite athlete. Runners ages 18+ are welcome.","(212)-830-7722","publicprograms@randallsisland.org","1",,"0","open-track-night","0"
"161971","Easter Egg Hunt","2018-03-24T00:00:00.000","10:00","13:00",,"<p>This is the one day when it&rsquo;s okay to put all your eggs in one basket! Children 2&ndash;12 hunt for eggs, enjoy arts and crafts, and have photos taken with the Easter Bunny. Please bring your own basket.</p><p><em>Rain date Sunday, March 25, 1 to 3:30 p.m.</em> Free parking across the street in Pelham Bay/Split Rock Golf Course parking lot.</p>","Children 2–12 hunt for eggs, enjoy arts and crafts, and have photos taken with the Easter Bunny.","718-885-1461","info@bpmm.org","0","BPMM Member Children: $10; Not-Yet BPMM Member Children: $15","1","easter-egg-hunt","0"
"156614","The Three Bears Holiday Bash","2017-11-27T00:00:00.000","11:30","12:15",,"<p>The Three Bears Holiday Bash is a variety show that celebrates the holiday season in song, dance and puppetry. This production quickly becomes a comedy of errors when Baby Bear invites Santa to star in Mama and Papa Bear&#39;s annual holiday show. The audience also gets to join in on the fun with a &ldquo;12 days of Christmas&rdquo; sing-a-long during the performance!</p>","The Three Bears Holiday Bash is a variety show that celebrates the holiday season in song, dance and puppetry. This production quickly becomes a comedy of errors when Baby Bear invites…","212-988-9093","info@cityparksfoundation.org","0","$8 children / $12 adults","0","the-three-bears-holiday-bash1","0"
"159503","NYRR Open Run: Marine Park","2017-09-17T00:00:00.000","09:00","10:00","Meet behind the Carmine Carro Community Center on Fillmore Avenue.","<p>Open Run is a community-based, volunteer-led running&nbsp;initiative bringing free weekly runs and walks to local neighborhood parks, across all five boroughs of NYC.&nbsp;All runs are directed by volunteers and are free to all participants. The finish line is open until the last person is done. The courses vary based on the park, but the courses&nbsp;are between 2.5 and&nbsp;3 miles long.</p><p>Participants are encouraged to arrive 15 minutes before the start of the run and to leave their valuables at home &ndash; bag check is not provided. No need to do anything before the run, just show up. Open to all ages, experience levels, walkers, strollers, dogs: All are welcome!</p><p>This program is in coordination with <a href=""/about/framework-for-an-equitable-future/community-parks-initiative"">NYC Parks&#39;&nbsp;Community Parks Initiative</a>.</p>","Open Run is a community-based, volunteer-led running initiative bringing free weekly runs and walks to local neighborhood parks, across all five boroughs of NYC.",,,"1",,"0","nyrr-open-run-marine-park","0"
"156945","Ursids Meteor Shower","2017-12-23T00:00:00.000","18:00","19:30",,"<p>Our Urban Park Rangers will be your guides to the solar system, discussing the science, history, and folklore of the universe. Astronomy programs feature the use of telescopes and binoculars to observe specific astronomical events.</p><p>Originating near the constellation Ursa Minor, or the &quot;Little Dipper,&quot; this meteor shower is active during the period spanning December 17&nbsp;to 25.<br />&nbsp;</p>","Originating near the constellation Ursa Minor, or the ""Little Dipper,"" this meteor shower is active during the period spanning December 17 to 25.","(718) 967-3542",,"1",,"1","ursids-meteor-shower","0"
"123027","Dis/Location (Fort Tryon)","2016-06-16T00:00:00.000","18:30","19:30",,"<p>Contemporary dance company&nbsp;Drastic Action&nbsp;will present &ldquo;Dis/Location (Fort Tryon),&rdquo; a site-specific dance exploring the immigrant experience. The dance is rooted in artistic director, Aviva Geismar&rsquo;s, experience as the child of a Holocaust refugee and in interviews she conducted with NYC immigrants from all over the world. The dance explores the trauma of leaving home, the awkwardness of trying to fit into a new culture and the rituals we use to create a sense of home.</p><p>&ldquo;Geismar&rsquo;s dead on understanding of social realities is like a poke in the ribs&hellip; In life and in Geismar&rsquo;s dances comedy and tragedy can be hard to sort out.&rdquo; Tom Strini, Milwaukee Journal Sentinel</p><p>This project is sponsored by the PSC-CUNY Research Foundation, Jody and John Arnhold, The Lower Manhattan Cultural Council and the Fort Tyron Park Trust.</p><p>&quot;Dis/Location (Fort Tryon)&rdquo;&nbsp;is made possible in part with public funds from Creative Engagement, supported by the New York City Department of Cultural Affairs in partnership with the City Council and the&nbsp;New York State Council on the Arts with the support of Governor Andrew Cuomo and administered by Lower Manhattan Cultural Council.&nbsp;</p>","Contemporary dance company Drastic Action will present “Dis/Location (Fort Tryon),” a site-specific dance exploring the immigrant experience.","(212) 795-1388","info@FortTryonParkTrust.org","1",,"0","dislocation-fort-tryon1","0"
"96182","Summer Camp in the Greenbelt","2014-07-28T00:00:00.000","09:30","12:30",,"<p>It&#39;s not too late to register for camp this season!</p><p>Greenbelt Summer Day Camp for children age 5 - 13 years runs from 7/7 to 8/14 at High Rock Park.</p><p>For more information&nbsp;visit the Greenbelt Conservancy website below.</p>","It's not too late to register for camp this season at the Greenbelt.","(718) 667-2165 ext. 1","naturecenter@sigreenbelt.org","0","For fees and registeration visit <a href=""http://sigreenbelt.org/2010/12/10/greenbelt-summer-day-camp/"">Greenbelt Summer Day Camp</a>.","0","summer-camp-in-the-greenbelt","0"
"77738","CityParks Seniors Fitness: Walking","2013-10-29T00:00:00.000","10:00","11:00",,"<p>	City Parks Foundation welcomes all New Yorkers, 60 and over, to participate in <em>CityParks Seniors Fitness</em>. The Fall 2013 season of free fitness programs will begin the week of September 23<sup>rd</sup> and will offer free tennis lessons, yoga instruction and fitness walking in 14 parks across the city.</p><p>	All activities in this six&ndash;week fitness program take place twice a week at each location through November 1, 2013.&nbsp; Participants are encouraged to maintain regular attendance to maximize health benefits.</p><p>	<em>CityParks Seniors Fitness</em> has served over 5,000 participants since it began in 2006 and aims to keep neighborhood parks a great place for community activity.&nbsp; The program encourages New Yorkers to maximize the health benefits of staying active at every age. Even in moderate amounts, exercise can help participants feel better, maintain or lose weight, reduce the risk of heart disease and diabetes, and minimize the symptoms of arthritis.</p><p>	All equipment and instruction is provided free of charge.</p>","City Parks Foundation welcomes all New Yorkers, 60 and over, to participate in CityParks Seniors Fitness.",,,"1",,"0","cityparks-seniors-fitness-walking1","0"
"70822","Bryant Park Le Carrousel","2013-08-23T00:00:00.000","11:00","20:00",,"<p>	Specially created to complement the park&rsquo;s French classical style, featuring brightly colored animals and French cabaret music.</p><div>	Also available for parties.</div><div></div><div>	April &ndash; May, 11am &ndash; 7pm</div><div>	June &ndash; October, 11am &ndash; 8pm</div><div>	(weather permitting)</div><div></div>","Le Carrousel was specially created to complement the park's French classical style, featuring brightly colored animals and French cabaret music.","(212) 768-4242","bpc@urbanmgt.com","0","$2 per ride, or buy a discount card to enjoy 10 rides for $15.","0","bryant-park-le-carrousel","0"
"114839","Track and Field for Kids","2015-07-14T00:00:00.000","09:30","12:00",,"<p>CityParks Track &amp; Field gives New York City kids the chance to learn the basics of the sport, from hurdles and relay races to long jump, shot put and javelin throw. The program is open to boys and girls ages 5-16 and runs each July and August in parks throughout the five boroughs.</p><p>For more information on how to get your child involved in Track and Field this summer, please <a href=""http://www.cityparksfoundation.org/sports/track-and-field/"">register online</a>.&nbsp; Children of all abilities are welcome!</p><p>Children 5-7 years old practice from 9:30-10:30 a.m., and children 8-16 years old will practice from 10:30 a.m. to noon.</p><p>All practices start on Monday, July 6th, 2015 and will end on Friday, August 14th, 2015.</p>","CityParks Track & Field gives New York City kids the chance to learn the basics of the sport, from hurdles and relay races to long jump, shot put and javelin The program is open to…","(212) 360-3319","Rodolfo.guevara@Parks.nyc.gov","1",,"0","track-and-field-for-kids","0"
"88979","Greenmarket at Grand Army Plaza","2014-01-25T00:00:00.000","08:00","16:00",,"<p>	At what other market can you do all your food shopping, sample local wine, and take walk in Prospect Park? Open since 1989, Grand Army Plaza is the flagship Brooklyn market.</p><p>	EBT/Food Stamps and WIC &amp; Senior FMNP coupons accepted year-round.&nbsp;</p>","Fresh produce and so much more, all year long! See what farm fresh is all about.",,,"1",,"0","greenmarket-at-grand-army-plaza","0"
"89029","SummerStage Presents: Mark McGuire / Marissa Nadler / Delicate Steve in association with MeanRed productions","2014-06-04T00:00:00.000","19:00","21:00",,"<p>	Playing with a wide variety of instruments and styles on Along the Way, <strong>Mark McGuire</strong> presents his unique vision of modern psychedelia. Using electric and acoustic guitars, a Talkbox, drum machines, a mandolin and lots in between, McGuire conducts a sonic exploration of the inner self. &ldquo;This story is an odyssey through the vast, unknown regions of the mind,&rdquo; he explains in the liner notes,&rdquo; The endless unfolding of psychological landscapes, leading to perpetual discoveries and expansions, in a genuinely emergent and infinite world of worlds.&rdquo; The last few years have found McGuire touring with friends like Ducktails as well as performing as a fifth member of the legendary Afghan Whigs, collaborating with artists like Ponytail&rsquo;s Dustin Wong and releasing his own R&amp;B influenced Road Chief project. 2014 will bring more touring, more collaborations, more videos and media; expanding horizons that all start with a sound.</p><p>	With six albums under her belt and &ldquo;a voice you would follow straight into Hades,&rdquo; according to Pitchfork,<strong> <a href=""http://www.marissanadler.com/"">Marissa Nadler</a></strong> is one of the most popular artists currently on the indie-rock scene. Singing in a&nbsp;<strong><a href=""http://en.wikipedia.org/wiki/Mezzo-soprano"" title=""Mezzo-soprano"">mezzo-soprano</a>,</strong> Nadler is often accompanied by a variety of instruments and ambient, reverb-laden production.&nbsp; &ldquo;She has a voice that, in mythological times, could have lured men to their deaths at sea, an intoxicating soprano drenched in gauzy reverb that hits bell-clear heights, lingers, and tapers off like rings of smoke.&rdquo; The Boston Globe.</p><p>	<strong><a href=""http://delicatesteve.com/"">Delicate Steve</a></strong> is the brainchild of New Jersey-based songwriter and multi-instrumentalist Steve Marion. As NPR has said, &ldquo;Delicate Steve&rsquo;s music maintains the capacity to surprise&hellip;guitar showcases that don&rsquo;t shred, dance records that don&rsquo;t adhere to familiar beats and classic-rock throwbacks that fan out into world music, prog, reggae, surf-rock and more, with the propulsive jitteriness and sideways oddness of Ratatat or Dirty Projectors.&rdquo;SPIN has called the music &ldquo;a kaleidoscope of bouncy pan-African polyrhythms and swooping six-string melodies, like the Dirty Projectors with guitars instead of singers.&rdquo;</p>","Playing with a wide variety of instruments and styles on Along the Way, Mark McGuire presents his unique vision of modern psychedelia.",,"info@cityparksfoundation.org","1",,"0","summerstage-marc-mcguire-marissa-nadler-delicate-steve-in-association-with-meanred-productions","0"
"161594","Roger Morris Park Garden Volunteer Day","2018-04-08T00:00:00.000","10:00","13:00","Meet at the garden shed on the northeast corner of the park.","<p>Whether you have a green thumb or just a curiosity for what makes the garden grow, all are welcome to volunteer in Roger Morris Park, the grounds of the Morris-Jumel Mansion, once a month under the supervision of NYC Parks.&nbsp;</p><p>All tools and instructions are provided, just bring a willingness to get a little dirty as we beautify our special garden.</p><p>Closed-toed shoes are required.&nbsp;Volunteers under 18 must be accompanied by an adult. &nbsp;</p><p>RSVP by emailing&nbsp;<a href=""mailto:john.kelly@parks.nyc.gov?subject=Volunteer%20at%20Roger%20Morris%20Park&amp;body=Name(s)%20attending%3A"">John.Kelly@parks.nyc.gov </a>&nbsp;and write &quot;Volunteer&quot; &nbsp;in the subject line.&nbsp;</p><p>Groups must RSVP by at least 14 days in advance.&nbsp;&nbsp;</p>","Whether you have a green thumb or just a curiosity for what makes the garden grow, all are welcome to volunteer in Roger Morris Park, the grounds of the Morris-Jumel Mansion.","(212) 923-8008","john.kelly@parks.nyc.gov","1",,"0","roger-morris-park-garden-volunteer-day","0"
"156618","Wheelchair Basketball hosted by the Brooklyn Nets Wheelchair Basketball Team","2017-11-14T00:00:00.000","19:00","21:30",,"<p>Have you ever wanted to learn how to play wheelchair basketball and know the rules inside and out? Well, here&#39;s your chance to learn from the best!&nbsp;</p><p>Come out and scrimmage against other wheelchair basketball players from the NYC area. It&#39;s guaranteed to be&nbsp;tons of fun and you&#39;ll come back every week for more action!</p>","Have you ever wanted to learn how to play wheelchair basketball and know the rules inside and out? Well, here's your chance to learn from the best! Come out and scrimmage…","(212) 353-7853","rodolfo.guevara@parks.nyc.gov","0","A valid NYC Parks recreation center membership is required to participate in this program. To learn more about our memberships, please visit our Recreation Center Membership page.","0","wheelchair-basketball","0"
"98536","GrowNYC Greenmarket","2014-08-16T00:00:00.000","08:00","16:00",,"<p>This market serves the Long Island City and Astoria communities with farm-fresh fruits and vegetables and family-friendly activities every Saturday. Shoppers will find a bountiful selection of seasonal produce from the Black Dirt region of Orange County, Mexican specialty produce from Richmond County, orchard fruit and juice, meat, poultry and eggs and multi-ethnic artisan breads. Free cooking demonstrations are held weekly featuring seasonal items from the market, and family friendly activities take place throughout the season.</p><p>Bring your compost to the park to be collected by BIG!Compost.</p><p><strong>Farmers</strong><br />Artisan Oven Central Bakery Breads and baked goods from Bergen County, New Jersey<br />Ballard&rsquo;s Honey Honey from Delaware County, New York<br />J. Glebocki Farm Vegetables from Orange County, New York<br />Gonzalez Farm Vegetables, Mexican specialty products, and strawberries from Orange County, New York<br />Goodale Farms Vegetables and dairy from Suffolk County, New York<br />Haywood&rsquo;s Fresh Beef, pork, chicken, and eggs from Columbia County, New York<br />El Poblano Farm Vegetables and specialized Mexican herbs and vegetables from one of the last remaining farms in the city of New York, in Richmond County<br />Red Jacket Orchard Orchard fruit and juice from Ontario County, New York<br />XXX Coffee</p>","This market serves the Long Island City and Astoria communities with farm-fresh fruits and vegetables and family-friendly activities every Saturday.","(718) 956-1819","info@socratessculpturepark.org","1",,"0","grownyc-greenmarket","0"
"99543","CityParks Seniors Fitness: Free Yoga, Tennis & Fitness Walking Instruction","2014-10-09T00:00:00.000","09:00","10:00",,"<p>City Parks Foundation welcomes all New Yorkers, 60 and over, to participate in CityParks Seniors Fitness presented by Airbnb.&nbsp;All activities in this six-week fitness program take place once or twice a week at each location through October 31st.&nbsp; Participants are encouraged to maintain regular attendance to maximize health benefits.&nbsp;</p><p>CityParks Seniors Fitness has served over 5,000 participants since it began in 2006 and aims to keep neighborhood parks a great place for community activity. The program encourages New Yorkers to maximize the health benefits of staying active at all ages. Even in moderate amounts, exercise can help participants feel better, maintain or lose weight, reduce risk of heart disease and diabetes, and minimize the symptoms of arthritis.</p><p>For more information about City Parks Foundation&rsquo;s free Seniors Fitness programs, please call the Sports Department at (718) 760-6999. All equipment and instruction is provided free of charge. Sessions are one or two hours, once or twice a week.</p><p>The following is a detailed schedule for CityParks Seniors Fitness for Fall 2014.</p><p><strong>QUEENS</strong></p><p><em>Astoria Park</em></p><p>Tennis - Mondays/Wednesdays at 10AM &ndash; 12 PM Tennis Courts 21st St &amp; Hoyt Ave S</p><p><em>Cunningham Park</em></p><p>Tennis - Tuesdays/Thursdays at 9AM - Tennis Courts Union Turnpike &amp; 193rd St</p><p>Yoga - Tuesdays/Thursdays at 10AM - Tennis Courts Union Turnpike &amp; 193rd St</p><p><em>Flushing Meadows Corona Park</em></p><p>Tennis - Mondays/Wednesdays at 10 AM - 12 PM - Tennis Courts Meridian Rd</p><p><em>Roy Wilkins Park</em></p><p>Tennis- Tuesdays/Thursdays at 10AM - Tennis Courts Baisley Blvd &amp; 177th St</p><p>Yoga &ndash; Tuesdays/Thursdays at 9AM - Tennis Courts Baisley Blvd &amp; 177th St</p><p>&nbsp;</p><p><strong>BRONX</strong></p><p><em>Pelham Bay Park</em></p><p>Yoga &ndash; Tuesdays/Thursdays at 9AM - Middletown Rd &amp; Stadium Ave</p><p><em>Soundview Park</em></p><p>Walking - Mondays/Wednesdays at 9AM - Lafayette Ave between Boynton &amp; Colgate</p><p>Yoga - Mondays/Wednesdays at 10AM - Lafayette Ave between Boynton &amp; Colgate</p><p><em>Van Cortlandt Park/Woodlawn</em></p><p>Yoga - Mondays/Wednesdays at 9 AM - Woodlawn Tennis Courts Jerome Ave &amp; E 233rd St</p><p>Walking - Tuesdays/Thursdays at 9 AM -Woodlawn Tennis Courts Jerome Ave &amp; E 233rd St</p><p>&nbsp;</p><p><strong>MANHATTAN</strong></p><p><em>Carl Schurz Park</em></p><p>Walking - Mondays/Wednesdays at 9 AM - E 86th St &amp; East End Ave</p><p>Yoga - Tuesdays/Thursdays at 9AM - E 86th St &amp; East End Ave</p><p><em>John Jay Park</em></p><p>Yoga - Tuesdays/Thursdays at 10:30 AM - E 77th St &amp; Cherokee Place</p><p><em>Central Park</em></p><p>Tennis - Fridays at 1:00 PM &ndash; 3:00 PM - Tennis Courts 93rd St near West Drive</p><p><em>Inwood Hill Park</em></p><p>Tennis - Tuesdays/Thursdays at 10 AM - Tennis Courts 207 St &amp; Seaman Ave</p><p>Yoga - Mondays/Wednesdays at 11 AM - Tennis Courts 207 St &amp; Seaman Ave</p><p>&nbsp;</p><p><strong>BROOKLYN</strong></p><p><em>Marine Park</em></p><p>Tennis - Tuesdays/Thursdays at 11 AM - Tennis Courts Ave S &amp; E 32nd St</p><p>Yoga - Mondays/Wednesdays at 9 AM - Nature Center Ave U &amp; E 32nd St</p><p><em>South Oxford Park</em></p><p>Yoga - Mondays/Wednesdays at 11 AM - S Oxford St &amp; Atlantic Ave</p><p>&nbsp;</p><p><strong>STATEN ISLAND</strong></p><p><em>Greenbelt Park</em></p><p>Yoga - Tuesdays/Fridays at 9AM - Brielle Ave between Rockland &amp; Wolcott</p><p>Tennis - Mondays/Wednesdays at 10 AM &ndash; 12 PM - Brielle Ave between Rockland &amp; Wolcott</p><p>&nbsp;</p><p>As in all of its programming and activities, City Parks Foundation partners with the New York City Department of Parks &amp; Recreation to improve neighborhood parks and the communities they serve.</p><p><strong>CityParks Seniors Fitness presented by Airbnb</strong> is generously supported by Zwicker Electric; NYC Council under the leadership of Melissa Mark-Viverito; Manhattan Delegation of the NYC Council; NYC Council Member Julissa Ferreras; NYC Council Member Ben Kallos; NYC Council Member Helen Rosenthal; NYC Council Member Annabel Palma; and NYC Council Member Laurie Cumbo, in cooperation with NYC Parks. City Parks Foundation&rsquo;s Sports &amp; Fitness Programs offer free expert instruction to over 15,000 New York youth and seniors at over 60 locations citywide.</p><p>Founded in August of 2008 and based in San Francisco, California,&nbsp;<strong>Airbnb</strong>&nbsp;is a trusted community marketplace for people to list, discover, and book unique accommodations around the world &ndash; online or from a mobile phone. Whether an apartment for a night, a castle for a week, or a villa for a month,&nbsp;Airbnb connects people to unique travel experiences at any price point, in more than 34,000 cities and 190 countries. And with world-class customer service and a growing community of users,&nbsp;Airbnb&nbsp;is the easiest way for people to monetize their extra space and showcase it to an audience of millions.</p><p>Founded in 1989, <strong>City Parks Foundation</strong> (CPF) is the only independent, nonprofit organization to offer park programs throughout the five boroughs of New York City. CPF works in over 750 parks citywide, presenting a broad range of free arts, sports, and education programs, and empowering citizens to support their parks on a local level. CPF&rsquo;s programs and community building initiatives reach more than 600,000 people each year, contributing to the revitalization of neighborhoods throughout New York City. For more details, please visit www.CityParksFoundation.org.</p>","City Parks Foundation welcomes all New Yorkers, 60 and over, to participate in CityParks Seniors Fitness presented by Airbnb.",,"info@cityparksfoundation.org","1",,"0","cityparks-seniors-fitness-sept-22oct-31","0"
"89608","SummerStage Presents: Harlem Family Day: Shine and the Moonbeams / Moona Luna / Kojo Odu Roney & Friends / B-Love's Hip Hop Jazzy Groove / DJ-KS 360","2014-08-17T00:00:00.000","16:00","19:00",,"<p>	<strong><em>SummerStage Kids </em>presented by Disney presents Harlem Family Day</strong>, a day dedicated to engaging young audiences and their families through thrilling performances! Families will also have the opportunity to participate in interactive music &amp; dance workshops + face painting and more!</p><p>	<strong>Shine and The Moonbeams</strong> is family music&#39;s first Soul band. They bring a fresh soulful perspective to the world that belongs to families all across the planet. Take two outstanding NYC musicians with eclectic musical tastes and influences, combine their unique perspectives, add a backing band, and witness the result: a soulful, groove-heavy R&amp;B musical extravaganza in a Rock and Roll package, capturing the sweetness, uncertainty, and simplicity of youth.</p><p>	<strong>MOONA LUNA</strong>&nbsp;is the kindie group that the <em>New York Daily News</em> says is providing &ldquo;the missing soundtrack for bilingual/bicultural kids.&rdquo; &nbsp;After making a splash on the family music scene with their accordion-driven, Latin-inspired debut album, <em>Pi&ntilde;ata Party </em>(2011), Moona Luna delivered something fresh in its sophomore album, <em>Vamos, Let&#39;s Go! </em>(2013). Songwriter and bandleader, Sandra Velasquez, found inspiration in American pop hits of the 50&rsquo;s and 60&rsquo;s, and staying true to her bilingual mission, crafted Spanish and English lyrics for each song. &nbsp;Having bilingual lyrics is just the icing on the cake because the tunes are so finger - snapping good and cater to extremely wide audiences.</p><p>	Ten year old <strong><a href=""http://www.kojoroney.com/"">Kojo Odu Roney </a></strong>loved the drums even as a baby. His father is jazz saxophonist Antoine Roney; his mother Nia Love, an established choreographer and dancer; and his uncle trumpeter Wallace Roney; Kojo sat down to his first drum set at the age of two and has never looked back. At such a young age Kojo understood how to play the drum set in jazz setting. By 4 years old, he was able to play with jazz ensembles confidently. Practicing daily helped Kojo match his understanding of rhythm and applying it to the drum set.&nbsp; By the age of 8 years old, he went on his first tour in Europe, which is the start of his professional music encounters. His travels included France, Italy, Switzerland and Greece. He also visited other countries including Serbia, Germany, Austria and Poland. Kojo shares the stage and performs with many professional musicians including Buster Williams, Darrell Green, Billy Spaceman Paterson, Rashaan Carter, Brandee Younger, Saadi Zain, Emanuel Ruffler and of course his father, mother and uncle. Some great highlights of Kojo&#39;s many experiences is having the chance to sit in with The Incredible Lenny White, The Great Al Foster and legendary Jazz drummer, Roy Haynes, while great jazz drummers Louis Hayes and Grady Tate were in the audience and also having the chance to becoming friends with The Great Jimmy Cobb. Kojo currently performs with his dad and uncle.</p><p>	As Founder and creative director of <strong><a href=""http://https://www.facebook.com/starchildenterprise1"">Starchild Enterprise</a></strong>, Oakland, California native Traci &quot;B-Love&quot; Bartlow is a woman of many talents. A phenomenal dancer, teacher, and choreographer Ms. Bartlow has worked with Jacobs Pillow Dance Festival, California Shakespeare Theater, Lorraine Hansberry Theater, Herrang Dance Camp in Sweden, as well as teaching a host of youth programs in the Bay Area.&nbsp; Ms. Bartlow has been a guest faculty lecturing in Hip Hop dance for UC Davis as well as UC Berkeley, and was the assistant director for the Sisyphus Syndrome; a Jazz Opera by the late Amiri Baraka. In 2011 Ms. Bartlow was named a &ldquo;Frankie Manning Ambassador of Lindy Hop&rdquo;. In 2013 the Eastbay Community Foundation commissioned Ms. Bartlow in the development of a new work that celebrates the birth of urban dance. This piece explores the retention of authentic jazz dance styles from the Harlem Renaissance in today Hip Hop movement. &ldquo;My mission as a choreographer is to document and preserve black dance and culture while forging new ground to create a unique expression&rdquo;.</p><p>	<strong>Kwikstep</strong>, known as <strong>DJ-KS 360</strong> on the turntables is an internationally known hip hop dancer/ choreographer/ poet/ actor and hand percussionist. In 1996 Kwikstep and his wife B-girl Rokafella established Full Circle as an internationally acclaimed non- profit hip-hop collective known as Full Circle Productions INC, it&rsquo;s members are known as Full Circle Souljahs.&nbsp; Now DJ-KS 360 offers his smooth versatility with 360 degrees of the cultural urban and artistic New York experience that has influenced him since his youth. DJ-KS 360&rsquo;s takes you on a journey through his musical selections of Rare 70&rsquo;s Funk, 80&rsquo;s Soul / RnB , Afro-Beat, Hip-hop, Disco, Garage, Salsa and House.&nbsp;</p>","SummerStage Kids presented by Disney presents Harlem Family Day, a day dedicated to engaging young audiences and their families through thrilling performances!",,"info@cityparksfoundation.org","1",,"0","summerstage-presents-harlem-family-day-shine-and-the-moonbeams-moona-luna-kojo-odu-roney-friends-bloves-hip-hop-jazzy-groove-djks-360","0"
"119689","3 to 6 Club","2016-03-18T00:00:00.000","15:00","18:00",,"<p>Walker Park is offering various activities at the 3 to 6 Club, open to&nbsp;children ages 7 through 12 years,&nbsp;including&nbsp;art, literacy and sports.</p><p>Registration began September 8th and is ongoing. However, space is limited and on a first come, first serve basis.</p><p>For more information please contact Rich Costello at (718) 816-6172</p>","Walker Park is offering various activities at the 3 to 6 Club, open to children ages 7 through 12 years, including art, literacy and sports.","(718) 816-6172",,"1",,"0","3-to-6-club","0"
